string,count
ebaaadbe,6
ebaaadcc,22
ebaaadcd,18
ebaaadce,5
ebaabacc,3
ebaabacd,5
ebaabace,1
ebaabbcc,8
ebaabbcd,19
ebaabbce,5
ebaabccc,5
ebaabccd,10
ebaabcce,1
ebaabdac,33
ebaabdad,33
ebaabdae,2
ebaabdbc,8
ebaabdbd,8
ebaabdbe,4
ebaabdcc,9
ebaabdcd,15
ebaabdce,5
ebaacacc,2
ebaacacd,4
ebaacbcc,8
ebaacbcd,23
ebaacbce,5
ebaacccc,1
ebaacccd,9
ebaaccce,7
ebaacdac,52
ebaacdad,26
ebaacdae,1
ebaacdbc,9
ebaacdbd,9
ebaacdbe,5
ebaacdcc,2
ebaacdcd,16
ebaacdce,11
ebaadacd,1
ebaadbcc,2
ebaadbcd,1
ebaadbce,4
ebaadcce,5
ebaaddac,8
ebaaddad,3
ebaaddae,5
ebaaddbc,5
ebaaddbd,5
ebaaddbe,3
ebaaddcc,1
ebaaddcd,2
ebaaddce,9
ebaaeaac,9
ebaaeaad,10
ebaaeaae,16
ebaaeabd,2
ebaaeabe,4
ebaaeacc,2
ebaaeacd,35
ebaaeace,26
ebaaebac,19
ebaaebad,20
ebaaebae,47
ebaaebbc,2
ebaaebbd,3
ebaaebbe,21
ebaaebcc,41
ebaaebcd,88
ebaaebce,83
ebaaecad,4
ebaaecae,12
ebaaecbc,1
ebaaecbe,17
ebaaeccc,9
ebaaeccd,35
ebaaecce,27
ebaaedac,19
ebaaedad,41
ebaaedae,25
ebaaedbc,3
ebaaedbd,14
ebaaedbe,26
ebaaedcc,31
ebaaedcd,100
ebaaedce,194
ebababcd,4
ebababce,2
ebabaccd,1
ebabacce,1
ebabadac,1
ebabadae,14
ebabadbe,3
ebabadcc,1
ebabadce,18
ebabbace,1
ebabbbce,7
ebabbccd,1
ebabbcce,4
ebabbdad,5
ebabbdae,4
ebabbdbd,2
ebabbdbe,1
ebabbdcd,1
ebabbdce,6
ebabcacc,1
ebabcace,1
ebabcbcd,4
ebabcbce,9
ebabcccc,1
ebabccce,7
ebabcdac,4
ebabcdae,7
ebabcdbc,1
ebabcdcd,2
ebabcdce,7
ebabdbcd,2
ebabdbce,4
ebabdcce,2
ebabddad,2
ebabddae,6
ebabddbc,1
ebabddbd,2
ebabddbe,3
ebabddce,1
ebabeaad,1
ebabeaae,8
ebabeabd,1
ebabeabe,3
ebabeacd,2
ebabeace,11
ebabebad,2
ebabebae,15
ebabebbc,1
ebabebbd,2
ebabebbe,6
ebabebcc,2
ebabebcd,1
ebabebce,40
ebabecad,1
ebabecae,3
ebabeccd,1
ebabecce,8
ebabedac,2
ebabedad,1
ebabedae,8
ebabedbd,2
ebabedbe,10
ebabedcc,6
ebabedcd,1
ebabedce,109
ebacaace,13
ebacabce,34
ebacacce,22
ebacadae,40
ebacadbe,32
ebacadce,24
ebacbace,4
ebacbbce,17
ebacbcce,8
ebacbdae,26
ebacbdbe,13
ebacbdce,26
ebaccace,3
ebaccbce,19
ebacccce,8
ebaccdae,23
ebaccdbe,28
ebaccdce,19
ebacdbce,3
ebacddae,4
ebacddbe,8
ebacddce,9
ebaceaae,4
ebaceabe,4
ebaceace,17
ebacebae,39
ebacebbe,19
ebacebce,121
ebacecae,14
ebacecbe,12
ebacecce,60
ebacedae,25
ebacedbe,12
ebacedce,124
ebadaace,12
ebadabce,38
ebadacce,15
ebadadae,35
ebadadbe,29
ebadadce,11
ebadbbce,8
ebadbcce,5
ebadbdae,36
ebadbdbe,5
ebadbdce,5
ebadcace,2
ebadcbce,13
ebadccce,2
ebadcdae,38
ebadcdbe,4
ebadcdce,9
ebaddace,1
ebaddbce,5
ebaddcce,2
ebadddae,12
ebadddbe,5
ebadddce,4
ebadeaae,29
ebadeabe,9
ebadeace,32
ebadebae,52
ebadebbe,4
ebadebce,56
ebadecae,4
ebadecbe,2
ebadecce,25
ebadedae,68
ebadedbe,48
ebadedce,61
ebbaaacc,6
ebbaaacd,5
ebbaabca,1
ebbaabcc,52
ebbaabcd,42
ebbaabce,3
ebbaaccc,18
ebbaaccd,26
ebbaacce,1
ebbaadac,48
ebbaadad,67
ebbaadae,4
ebbaadbc,32
ebbaadbd,26
ebbaadbe,12
ebbaadcc,17
ebbaadcd,28
ebbaadce,4
ebbabacc,4
ebbabacd,1
ebbabbcc,8
ebbabbcd,41
ebbabbce,4
ebbabccc,8
ebbabccd,22
ebbabcce,1
ebbabdac,57
ebbabdad,47
ebbabdae,5
ebbabdbc,6
ebbabdbd,20
ebbabdbe,6
ebbabdcc,12
ebbabdcd,25
ebbabdce,8
ebbacacc,4
ebbacacd,5
ebbacace,1
ebbacbcc,20
ebbacbcd,44
ebbacbce,13
ebbacccc,7
ebbacccd,14
ebbaccce,10
ebbacdac,99
ebbacdad,72
ebbacdae,5
ebbacdbc,29
ebbacdbd,32
ebbacdbe,16
ebbacdcc,7
ebbacdcd,20
ebbacdce,20
ebbadacc,1
ebbadacd,6
ebbadace,5
ebbadbcc,10
ebbadbcd,3
ebbadbce,20
ebbadccc,4
ebbadccd,2
ebbadcce,17
ebbaddac,43
ebbaddad,17
ebbaddae,26
ebbaddbc,18
ebbaddbd,19
ebbaddbe,8
ebbaddcc,6
ebbaddcd,8
ebbaddce,32
ebbaeaac,14
ebbaeaad,30
ebbaeaae,31
ebbaeabc,1
ebbaeabd,5
ebbaeabe,8
ebbaeacc,9
ebbaeacd,32
ebbaeace,68
ebbaebac,13
ebbaebad,77
ebbaebae,99
ebbaebbc,4
ebbaebbd,15
ebbaebbe,50
ebbaebcc,30
ebbaebcd,83
ebbaebce,159
ebbaecac,1
ebbaecad,12
ebbaecae,25
ebbaecbd,1
ebbaecbe,30
ebbaeccc,10
ebbaeccd,51
ebbaecce,73
ebbaedac,51
ebbaedad,46
ebbaedae,105
ebbaedbc,10
ebbaedbd,20
ebbaedbe,66
ebbaedcc,77
ebbaedcd,135
ebbaedce,280
ebbbabcc,2
ebbbabcd,4
ebbbabce,3
ebbbaccc,1
ebbbaccd,3
ebbbacce,2
ebbbadac,4
ebbbadad,3
ebbbadae,15
ebbbadbc,7
ebbbadbd,1
ebbbadbe,4
ebbbadcd,1
ebbbadce,17
ebbbbace,1
ebbbbbcd,5
ebbbbbce,8
ebbbbccc,2
ebbbbccd,2
ebbbbcce,4
ebbbbdac,2
ebbbbdad,3
ebbbbdae,14
ebbbbdbc,2
ebbbbdbd,2
ebbbbdbe,4
ebbbbdcd,5
ebbbbdce,6
ebbbcacc,3
ebbbcacd,1
ebbbcace,1
ebbbcbcc,2
ebbbcbcd,11
ebbbcbce,20
ebbbcccc,2
ebbbcccd,4
ebbbccce,20
ebbbcdac,18
ebbbcdad,4
ebbbcdae,17
ebbbcdbc,8
ebbbcdbd,3
ebbbcdbe,4
ebbbcdcc,2
ebbbcdcd,8
ebbbcdce,9
ebbbdace,5
ebbbdbcc,3
ebbbdbcd,1
ebbbdbce,9
ebbbdccc,1
ebbbdccd,1
ebbbdcce,11
ebbbddac,21
ebbbddad,7
ebbbddae,33
ebbbddbc,4
ebbbddbd,5
ebbbddbe,7
ebbbddcc,2
ebbbddcd,1
ebbbddce,15
ebbbeaac,1
ebbbeaad,10
ebbbeaae,48
ebbbeabd,1
ebbbeabe,10
ebbbeacd,1
ebbbeace,12
ebbbebac,1
ebbbebad,18
ebbbebae,133
ebbbebbd,3
ebbbebbe,56
ebbbebcc,5
ebbbebcd,3
ebbbebce,49
ebbbecac,1
ebbbecad,4
ebbbecae,27
ebbbecbe,24
ebbbeccd,4
ebbbecce,16
ebbbedac,13
ebbbedad,4
ebbbedae,126
ebbbedbc,3
ebbbedbd,2
ebbbedbe,42
ebbbedcc,12
ebbbedcd,20
ebbbedce,179
ebbcaace,9
ebbcabce,39
ebbcacce,20
ebbcadae,35
ebbcadbe,38
ebbcadce,39
ebbcbace,4
ebbcbbce,27
ebbcbcce,14
ebbcbdae,45
ebbcbdbe,33
ebbcbdce,30
ebbccace,3
ebbccbce,24
ebbcccce,21
ebbccdae,59
ebbccdbe,43
ebbccdce,51
ebbcdbce,8
ebbcdcce,11
ebbcddae,51
ebbcddbe,51
ebbcddce,32
ebbceaae,28
ebbceabe,7
ebbceace,34
ebbcebae,108
ebbcebbe,52
ebbcebce,173
ebbcecae,27
ebbcecbe,31
ebbcecce,114
ebbcedae,89
ebbcedbe,54
ebbcedce,273
ebbdaace,1
ebbdabce,36
ebbdacce,14
ebbdadae,53
ebbdadbe,20
ebbdadce,5
ebbdbace,2
ebbdbbce,15
ebbdbcce,12
ebbdbdae,47
ebbdbdbe,9
ebbdbdce,10
ebbdcace,7
ebbdcbce,28
ebbdccce,11
ebbdcdae,95
ebbdcdbe,14
ebbdcdce,18
ebbddace,9
ebbddbce,15
ebbddcce,9
ebbdddae,55
ebbdddbe,19
ebbdddce,11
ebbdeaae,40
ebbdeabe,5
ebbdeace,62
ebbdebae,84
ebbdebbe,24
ebbdebce,103
ebbdecae,14
ebbdecbe,9
ebbdecce,35
ebbdedae,141
ebbdedbe,57
ebbdedce,90
ebcaabcc,1
ebcaabcd,1
ebcaabce,1
ebcaaccd,1
ebcaadad,2
ebcaadae,1
ebcaadbd,3
ebcaadbe,1
ebcaadcd,2
ebcaadce,1
ebcabbcc,1
ebcabbcd,3
ebcabccd,2
ebcabcce,1
ebcabdac,7
ebcabdad,2
ebcabdae,1
ebcabdbc,1
ebcabdbd,1
ebcabdcd,1
ebcabdce,2
ebcacbcc,2
ebcacbcd,4
ebcacbce,5
ebcacccc,1
ebcacccd,3
ebcaccce,2
ebcacdac,8
ebcacdad,7
ebcacdbc,2
ebcacdbd,6
ebcacdbe,1
ebcacdcc,3
ebcacdcd,6
ebcadacd,1
ebcadace,1
ebcadbcc,1
ebcadbcd,2
ebcadbce,6
ebcadccd,2
ebcadcce,2
ebcaddac,6
ebcaddad,3
ebcaddae,12
ebcaddbc,4
ebcaddbd,1
ebcaddbe,7
ebcaddcd,1
ebcaddce,4
ebcaeaac,1
ebcaeaad,4
ebcaeaae,17
ebcaeabd,1
ebcaeabe,3
ebcaeacd,1
ebcaeace,4
ebcaebad,19
ebcaebae,20
ebcaebbd,1
ebcaebbe,12
ebcaebcc,1
ebcaebcd,8
ebcaebce,18
ebcaecae,6
ebcaecbe,7
ebcaeccd,1
ebcaecce,9
ebcaedac,14
ebcaedad,7
ebcaedae,35
ebcaedbc,2
ebcaedbe,21
ebcaedcc,5
ebcaedcd,2
ebcaedce,24
ebcbabcc,1
ebcbabcd,2
ebcbabce,1
ebcbadac,1
ebcbadad,2
ebcbadae,3
ebcbadbd,1
ebcbadbe,3
ebcbadcc,1
ebcbadcd,1
ebcbadce,1
ebcbbacc,1
ebcbbccd,1
ebcbbcce,1
ebcbbdac,4
ebcbbdad,1
ebcbbdae,2
ebcbbdbd,2
ebcbbdbe,1
ebcbbdcd,2
ebcbbdce,3
ebcbcace,1
ebcbcbcc,2
ebcbcbcd,1
ebcbcbce,3
ebcbcccd,1
ebcbccce,7
ebcbcdac,3
ebcbcdad,7
ebcbcdae,5
ebcbcdbc,3
ebcbcdbd,2
ebcbcdbe,2
ebcbcdcd,3
ebcbcdce,4
ebcbdace,1
ebcbdbcc,2
ebcbdbcd,1
ebcbdbce,12
ebcbdccd,1
ebcbdcce,6
ebcbddac,10
ebcbddad,5
ebcbddae,39
ebcbddbc,3
ebcbddbd,6
ebcbddbe,8
ebcbddce,7
ebcbeaac,1
ebcbeaad,8
ebcbeaae,33
ebcbeabd,1
ebcbeabe,3
ebcbeace,3
ebcbebad,14
ebcbebae,93
ebcbebbd,2
ebcbebbe,26
ebcbebcc,2
ebcbebcd,6
ebcbebce,21
ebcbecad,1
ebcbecae,19
ebcbecbe,20
ebcbeccd,2
ebcbecce,13
ebcbedac,13
ebcbedad,4
ebcbedae,138
ebcbedbc,2
ebcbedbd,3
ebcbedbe,41
ebcbedcc,4
ebcbedcd,2
ebcbedce,40
ebccabce,3
ebccacce,1
ebccadae,4
ebccadbe,1
ebccadce,1
ebccbcce,2
ebccbdae,4
ebccbdbe,2
ebccbdce,2
ebcccace,1
ebcccbce,6
ebccccce,4
ebcccdae,6
ebcccdbe,6
ebcccdce,13
ebccdbce,2
ebccdcce,4
ebccddae,18
ebccddbe,12
ebccddce,12
ebcceaae,10
ebcceabe,1
ebcceace,9
ebccebae,23
ebccebbe,12
ebccebce,29
ebccecae,4
ebccecbe,8
ebccecce,9
ebccedae,50
ebccedbe,31
ebccedce,47
ebcdaace,1
ebcdabce,3
ebcdadae,2
ebcdadbe,1
ebcdbbce,1
ebcdbcce,1
ebcdbdae,8
ebcdbdce,3
ebcdcace,1
ebcdcbce,4
ebcdccce,1
ebcdcdae,15
ebcdcdce,2
ebcddace,4
ebcddbce,14
ebcddcce,4
ebcdddae,12
ebcdddbe,9
ebcdddce,7
ebcdeaae,22
ebcdeabe,1
ebcdeace,3
ebcdebae,37
ebcdebbe,15
ebcdebce,10
ebcdecae,9
ebcdecbe,7
ebcdecce,8
ebcdedae,33
ebcdedbe,16
ebcdedce,12
ebdaaaac,1
ebdaaaad,6
ebdaaaae,4
ebdaaabc,1
ebdaaabd,5
ebdaaabe,1
ebdaaacc,3
ebdaaacd,59
ebdaaace,1
ebdaabac,4
ebdaabad,36
ebdaabae,16
ebdaabbc,2
ebdaabbd,39
ebdaabbe,11
ebdaabcc,7
ebdaabcd,131
ebdaabce,2
ebdaacad,15
ebdaacae,1
ebdaacbd,26
ebdaacbe,8
ebdaaccc,15
ebdaaccd,34
ebdaacce,5
ebdaadac,12
ebdaadad,110
ebdaadae,56
ebdaadbc,23
ebdaadbd,25
ebdaadbe,26
ebdaadcc,4
ebdaadcd,13
ebdaadce,3
ebdabaac,1
ebdabaad,12
ebdabaae,7
ebdababc,1
ebdababd,2
ebdababe,1
ebdabacc,1
ebdabacd,23
ebdabbac,7
ebdabbad,30
ebdabbae,9
ebdabbbd,18
ebdabbbe,9
ebdabbcc,3
ebdabbcd,71
ebdabbce,8
ebdabcac,1
ebdabcad,16
ebdabcae,5
ebdabcbc,1
ebdabcbd,22
ebdabcbe,12
ebdabccc,5
ebdabccd,24
ebdabcce,10
ebdabdad,33
ebdabdae,32
ebdabdbc,2
ebdabdbd,24
ebdabdbe,19
ebdabdcc,1
ebdabdcd,23
ebdabdce,2
ebdacaac,1
ebdacaad,19
ebdacaae,6
ebdacabd,5
ebdacacc,1
ebdacacd,32
ebdacace,4
ebdacbac,8
ebdacbad,58
ebdacbae,28
ebdacbbd,11
ebdacbbe,14
ebdacbcc,1
ebdacbcd,124
ebdacbce,21
ebdaccad,8
ebdaccae,4
ebdaccbd,15
ebdaccbe,12
ebdacccc,2
ebdacccd,38
ebdaccce,12
ebdacdad,56
ebdacdae,26
ebdacdbd,46
ebdacdbe,17
ebdacdcd,50
ebdacdce,9
ebdadaad,10
ebdadaae,9
ebdadabe,2
ebdadacd,11
ebdadace,8
ebdadbad,11
ebdadbae,45
ebdadbbd,3
ebdadbbe,8
ebdadbcd,32
ebdadbce,28
ebdadcad,3
ebdadcae,7
ebdadcbd,2
ebdadcbe,7
ebdadccd,12
ebdadcce,9
ebdaddad,21
ebdaddae,24
ebdaddbd,12
ebdaddbe,12
ebdaddcd,33
ebdaddce,25
ebdaeaac,36
ebdaeaad,13
ebdaeaae,15
ebdaeabc,4
ebdaeabe,5
ebdaeacd,14
ebdaeace,90
ebdaebac,69
ebdaebad,16
ebdaebae,55
ebdaebbc,15
ebdaebbd,20
ebdaebbe,45
ebdaebcc,1
ebdaebcd,112
ebdaebce,354
ebdaecac,8
ebdaecad,10
ebdaecae,22
ebdaecbc,3
ebdaecbd,18
ebdaecbe,75
ebdaeccd,19
ebdaecce,100
ebdaedac,122
ebdaedad,36
ebdaedae,173
ebdaedbc,65
ebdaedbd,15
ebdaedbe,215
ebdaedcc,6
ebdaedcd,7
ebdaedce,84
ebdbaaad,1
ebdbaacd,5
ebdbaace,52
ebdbabad,6
ebdbabbd,1
ebdbabcd,13
ebdbabce,101
ebdbacbd,1
ebdbaccd,5
ebdbacce,29
ebdbadac,3
ebdbadad,5
ebdbadae,6
ebdbadbc,1
ebdbadbd,2
ebdbadbe,1
ebdbbaad,3
ebdbbabd,1
ebdbbabe,1
ebdbbacd,4
ebdbbace,14
ebdbbbac,1
ebdbbbad,6
ebdbbbae,4
ebdbbbcd,7
ebdbbbce,51
ebdbbcad,1
ebdbbcae,1
ebdbbcbd,1
ebdbbcbe,1
ebdbbccd,3
ebdbbcce,11
ebdbbdac,1
ebdbbdad,11
ebdbbdae,4
ebdbbdbd,4
ebdbbdbe,1
ebdbbdcc,1
ebdbbdcd,5
ebdbbdce,4
ebdbcaad,6
ebdbcaae,1
ebdbcabd,1
ebdbcacd,5
ebdbcace,9
ebdbcbac,1
ebdbcbad,7
ebdbcbae,3
ebdbcbbd,1
ebdbcbbe,4
ebdbcbcd,19
ebdbcbce,43
ebdbccad,2
ebdbccae,2
ebdbccbd,2
ebdbccbe,3
ebdbcccd,6
ebdbccce,14
ebdbcdad,9
ebdbcdae,8
ebdbcdbc,1
ebdbcdbd,6
ebdbcdbe,3
ebdbcdcd,16
ebdbcdce,4
ebdbdaad,1
ebdbdaae,9
ebdbdabd,1
ebdbdacd,5
ebdbdace,6
ebdbdbad,6
ebdbdbae,31
ebdbdbbd,1
ebdbdbbe,8
ebdbdbcd,14
ebdbdbce,34
ebdbdcae,5
ebdbdcbe,12
ebdbdccd,3
ebdbdcce,13
ebdbddad,19
ebdbddae,11
ebdbddbc,1
ebdbddbd,9
ebdbddbe,7
ebdbddcd,13
ebdbddce,54
ebdbeaad,1
ebdbeaae,15
ebdbeabe,7
ebdbeacc,1
ebdbeacd,1
ebdbeace,63
ebdbebac,5
ebdbebad,4
ebdbebae,58
ebdbebbc,1
ebdbebbd,1
ebdbebbe,41
ebdbebcd,3
ebdbebce,291
ebdbecad,1
ebdbecae,22
ebdbecbd,2
ebdbecbe,22
ebdbeccd,2
ebdbecce,84
ebdbedac,7
ebdbedad,3
ebdbedae,122
ebdbedbc,7
ebdbedbd,1
ebdbedbe,75
ebdbedce,137
ebdcaaae,14
ebdcaabe,5
ebdcaace,24
ebdcabae,45
ebdcabbe,31
ebdcabce,52
ebdcacae,12
ebdcacbe,35
ebdcacce,34
ebdcadae,111
ebdcadbe,67
ebdcadce,33
ebdcbaae,6
ebdcbabe,3
ebdcbace,18
ebdcbbae,31
ebdcbbbe,27
ebdcbbce,52
ebdcbcae,14
ebdcbcbe,24
ebdcbcce,35
ebdcbdae,48
ebdcbdbe,28
ebdcbdce,30
ebdccaae,18
ebdccabe,2
ebdccace,34
ebdccbae,61
ebdccbbe,19
ebdccbce,132
ebdcccae,18
ebdcccbe,27
ebdcccce,46
ebdccdae,75
ebdccdbe,39
ebdccdce,57
ebdcdaae,9
ebdcdabe,2
ebdcdace,14
ebdcdbae,35
ebdcdbbe,11
ebdcdbce,55
ebdcdcae,3
ebdcdcbe,11
ebdcdcce,28
ebdcddae,53
ebdcddbe,30
ebdcddce,40
ebdceaae,5
ebdceabe,3
ebdceace,57
ebdcebae,38
ebdcebbe,59
ebdcebce,266
ebdcecae,42
ebdcecbe,79
ebdcecce,71
ebdcedae,141
ebdcedbe,94
ebdcedce,31
ebddaaae,2
ebddabae,8
ebddabbe,4
ebddabce,1
ebddacae,6
ebddacce,1
ebddadae,88
ebddadbe,18
ebddadce,2
ebddbabe,1
ebddbbae,8
ebddbbbe,4
ebddbcae,1
ebddbcbe,5
ebddbdae,45
ebddbdbe,11
ebddbdce,4
ebddcaae,3
ebddcabe,1
ebddcace,1
ebddcbae,5
ebddcbbe,3
ebddccae,4
ebddccbe,2
ebddccce,2
ebddcdae,37
ebddcdbe,36
ebddcdce,17
ebdddaae,6
ebdddabe,1
ebdddbae,23
ebdddbbe,10
ebdddbce,3
ebdddcae,4
ebdddcbe,4
ebdddcce,1
ebddddae,18
ebddddbe,26
ebddddce,33
ebddeaae,47
ebddeabe,5
ebddeace,2
ebddebae,156
ebddebbe,47
ebddebce,10
ebddecae,18
ebddecbe,13
ebddecce,2
ebddedae,126
ebddedbe,89
ebddedce,35
ecaaaacc,2
ecaaaacd,2
ecaaabcc,12
ecaaabcd,19
ecaaabce,1
ecaaaccc,7
ecaaaccd,7
ecaaadac,7
ecaaadad,13
ecaaadbc,10
ecaaadbd,8
ecaaadbe,9
ecaaadcc,12
ecaaadcd,13
ecaaadce,4
ecaabacd,1
ecaabbcc,1
ecaabbcd,12
ecaabbce,3
ecaabccc,1
ecaabccd,5
ecaabcce,1
ecaabdac,8
ecaabdad,8
ecaabdae,1
ecaabdbc,9
ecaabdbd,9
ecaabdbe,3
ecaabdcc,5
ecaabdcd,6
ecaabdce,4
ecaacace,1
ecaacbcd,5
ecaacbce,2
ecaacccd,5
ecaaccce,5
ecaacdac,6
ecaacdad,10
ecaacdae,3
ecaacdbc,3
ecaacdbd,7
ecaacdbe,6
ecaacdcc,4
ecaacdcd,6
ecaacdce,10
ecaadacd,1
ecaadbcd,1
ecaadbce,1
ecaadccd,1
ecaadcce,1
ecaaddac,4
ecaaddae,5
ecaaddbc,2
ecaaddbd,7
ecaaddbe,2
ecaaddcc,1
ecaaddcd,2
ecaaddce,3
ecaaeaad,1
ecaaeaae,4
ecaaeabd,1
ecaaeabe,2
ecaaeacd,4
ecaaeace,9
ecaaebac,2
ecaaebad,2
ecaaebae,8
ecaaebbd,1
ecaaebbe,15
ecaaebcc,4
ecaaebcd,16
ecaaebce,42
ecaaecae,6
ecaaecbd,1
ecaaecbe,5
ecaaeccd,18
ecaaecce,23
ecaaedac,2
ecaaedad,1
ecaaedae,13
ecaaedbd,6
ecaaedbe,7
ecaaedcc,9
ecaaedcd,26
ecaaedce,96
ecababcd,2
ecabaccc,1
ecabadac,1
ecabadae,1
ecabadbc,1
ecabadcd,1
ecabadce,9
ecabbbcd,1
ecabbbce,1
ecabbccd,1
ecabbcce,2
ecabbdac,1
ecabbdae,1
ecabbdbc,1
ecabbdbd,1
ecabbdce,7
ecabcace,1
ecabcbcd,1
ecabcbce,3
ecabccce,6
ecabcdac,1
ecabcdae,1
ecabcdbc,1
ecabcdbd,1
ecabcdce,7
ecabddae,5
ecabddbc,1
ecabddbd,2
ecabddcd,1
ecabeaae,2
ecabeabe,1
ecabeace,6
ecabebae,3
ecabebbe,1
ecabebce,5
ecabecae,1
ecabecbe,3
ecabeccc,1
ecabeccd,1
ecabecce,2
ecabedae,8
ecabedbe,6
ecabedcc,1
ecabedce,52
ecacaace,2
ecacabce,21
ecacacce,11
ecacadae,9
ecacadbe,10
ecacadce,14
ecacbace,1
ecacbbce,8
ecacbcce,7
ecacbdae,5
ecacbdbe,12
ecacbdce,8
ecaccace,2
ecaccbce,13
ecacccce,7
ecaccdae,4
ecaccdbe,14
ecaccdce,12
ecacdcce,1
ecacddae,3
ecacddbe,11
ecacddce,5
ecaceaae,2
ecaceace,4
ecacebae,10
ecacebbe,10
ecacebce,49
ecacecae,6
ecacecbe,9
ecacecce,24
ecacedae,8
ecacedbe,11
ecacedce,59
ecadabce,2
ecadacce,5
ecadadae,7
ecadadbe,5
ecadadce,6
ecadbbce,1
ecadbcce,2
ecadbdae,5
ecadbdbe,1
ecadbdce,3
ecadcace,2
ecadcbce,3
ecadccce,1
ecadcdae,10
ecadcdbe,4
ecadcdce,5
ecaddbce,1
ecadddae,6
ecadddbe,6
ecadddce,2
ecadeaae,3
ecadeace,3
ecadebae,15
ecadebbe,10
ecadebce,9
ecadecae,3
ecadecbe,2
ecadecce,6
ecadedae,9
ecadedbe,13
ecadedce,26
ecbaaacc,1
ecbaaacd,2
ecbaabcc,9
ecbaabcd,24
ecbaaccc,4
ecbaaccd,24
ecbaacce,1
ecbaadac,13
ecbaadad,15
ecbaadae,2
ecbaadbc,10
ecbaadbd,11
ecbaadbe,8
ecbaadcc,9
ecbaadcd,18
ecbaadce,7
ecbabacc,1
ecbabacd,1
ecbabace,1
ecbabbcc,4
ecbabbcd,18
ecbabbce,1
ecbabccc,4
ecbabccd,15
ecbabcce,5
ecbabdac,8
ecbabdad,19
ecbabdae,1
ecbabdbc,6
ecbabdbd,6
ecbabdbe,7
ecbabdcc,8
ecbabdcd,17
ecbabdce,8
ecbacacc,1
ecbacacd,3
ecbacace,1
ecbacbcd,16
ecbacbce,6
ecbacccc,1
ecbacccd,13
ecbaccce,10
ecbacdac,16
ecbacdad,20
ecbacdae,4
ecbacdbc,9
ecbacdbd,10
ecbacdbe,9
ecbacdcc,10
ecbacdcd,16
ecbacdce,18
ecbadace,2
ecbadbcd,3
ecbadbce,11
ecbadccc,1
ecbadccd,2
ecbadcce,10
ecbaddac,6
ecbaddad,6
ecbaddae,14
ecbaddbc,4
ecbaddbd,12
ecbaddbe,10
ecbaddcc,2
ecbaddcd,5
ecbaddce,17
ecbaeaae,7
ecbaeabe,4
ecbaeacd,5
ecbaeace,17
ecbaebac,1
ecbaebad,11
ecbaebae,29
ecbaebbd,3
ecbaebbe,24
ecbaebcc,6
ecbaebcd,25
ecbaebce,85
ecbaecad,5
ecbaecae,22
ecbaecbe,24
ecbaeccc,2
ecbaeccd,16
ecbaecce,46
ecbaedac,15
ecbaedad,8
ecbaedae,45
ecbaedbc,1
ecbaedbd,6
ecbaedbe,45
ecbaedcc,15
ecbaedcd,41
ecbaedce,203
ecbbaace,1
ecbbabcd,2
ecbbabce,2
ecbbaccd,1
ecbbacce,2
ecbbadac,1
ecbbadad,1
ecbbadae,1
ecbbadbe,1
ecbbadcc,1
ecbbadce,5
ecbbbbcd,1
ecbbbbce,1
ecbbbccd,2
ecbbbcce,4
ecbbbdac,4
ecbbbdad,1
ecbbbdae,4
ecbbbdbc,2
ecbbbdbd,1
ecbbbdbe,1
ecbbbdcc,1
ecbbbdcd,2
ecbbbdce,4
ecbbcacd,2
ecbbcbcd,1
ecbbcbce,4
ecbbcccd,3
ecbbccce,13
ecbbcdac,2
ecbbcdad,1
ecbbcdae,10
ecbbcdbd,1
ecbbcdbe,11
ecbbcdcc,2
ecbbcdcd,2
ecbbcdce,4
ecbbdbcd,1
ecbbdbce,4
ecbbdccd,1
ecbbdcce,10
ecbbddac,1
ecbbddad,4
ecbbddae,8
ecbbddbc,3
ecbbddbd,1
ecbbddbe,11
ecbbddcc,2
ecbbddcd,1
ecbbddce,13
ecbbeaad,2
ecbbeaae,14
ecbbeabd,1
ecbbeabe,4
ecbbeacd,1
ecbbeace,7
ecbbebad,7
ecbbebae,41
ecbbebbd,1
ecbbebbe,28
ecbbebcd,2
ecbbebce,26
ecbbecae,8
ecbbecbd,1
ecbbecbe,16
ecbbeccc,1
ecbbeccd,1
ecbbecce,22
ecbbedad,1
ecbbedae,39
ecbbedbc,3
ecbbedbd,2
ecbbedbe,26
ecbbedcc,1
ecbbedcd,5
ecbbedce,90
ecbcaace,2
ecbcabce,23
ecbcacce,14
ecbcadae,17
ecbcadbe,16
ecbcadce,19
ecbcbace,1
ecbcbbce,18
ecbcbcce,15
ecbcbdae,12
ecbcbdbe,20
ecbcbdce,21
ecbccace,1
ecbccbce,24
ecbcccce,14
ecbccdae,17
ecbccdbe,22
ecbccdce,41
ecbcdace,1
ecbcdbce,5
ecbcdcce,11
ecbcddae,11
ecbcddbe,18
ecbcddce,25
ecbceaae,3
ecbceabe,2
ecbceace,17
ecbcebae,19
ecbcebbe,12
ecbcebce,85
ecbcecae,13
ecbcecbe,12
ecbcecce,81
ecbcedae,26
ecbcedbe,30
ecbcedce,139
ecbdabce,3
ecbdacce,2
ecbdadae,12
ecbdadbe,3
ecbdadce,4
ecbdbbce,3
ecbdbdae,13
ecbdbdbe,7
ecbdbdce,5
ecbdcace,1
ecbdcbce,6
ecbdccce,3
ecbdcdae,20
