string,count
bbbdbbce,7
bbbdbcad,42
bbbdbcae,21
bbbdbcbd,32
bbbdbcbe,27
bbbdbccd,3
bbbdbcce,5
bbbdbdad,9
bbbdbdae,7
bbbdbdbd,4
bbbdbdbe,6
bbbdbdce,1
bbbdcaac,3
bbbdcaad,358
bbbdcaae,234
bbbdcabd,28
bbbdcabe,10
bbbdcacd,1
bbbdcace,1
bbbdcbac,1
bbbdcbad,490
bbbdcbae,328
bbbdcbbd,85
bbbdcbbe,122
bbbdcbcd,3
bbbdcbce,9
bbbdccad,36
bbbdccae,67
bbbdccbd,33
bbbdccbe,86
bbbdcccd,1
bbbdccce,14
bbbdcdad,6
bbbdcdae,7
bbbdcdbd,2
bbbdcdbe,5
bbbdcdce,3
bbbddaad,137
bbbddaae,225
bbbddabd,5
bbbddabe,17
bbbddace,1
bbbddbad,183
bbbddbae,350
bbbddbbd,36
bbbddbbe,97
bbbddbcd,4
bbbddbce,9
bbbddcad,18
bbbddcae,44
bbbddcbd,8
bbbddcbe,47
bbbddcce,11
bbbdddad,1
bbbdddae,4
bbbdddbd,2
bbbdddbe,5
bbbdddce,1
bbbdeaad,12
bbbdeaae,99
bbbdeabe,2
bbbdebad,49
bbbdebae,155
bbbdebbd,10
bbbdebbe,32
bbbdebcd,1
bbbdebce,3
bbbdecad,5
bbbdecae,12
bbbdecbd,2
bbbdecbe,5
bbbdeccd,1
bbbdedad,1
bbbdedae,1
bbbdedbd,1
bbbdedbe,1
bbcaaaaa,36
bbcaaaba,3
bbcaabaa,71
bbcaabab,6
bbcaabba,20
bbcaabbb,3
bbcaabca,4
bbcaacaa,22
bbcaacab,5
bbcaacba,23
bbcaacbb,2
bbcaacca,1
bbcaaccb,1
bbcaadaa,3
bbcaadab,1
bbcaadba,2
bbcaadbb,2
bbcaadca,2
bbcabaaa,22
bbcabaab,6
bbcababa,4
bbcababb,1
bbcabbaa,74
bbcabbab,18
bbcabbba,31
bbcabbbb,23
bbcabbca,1
bbcabbcb,1
bbcabcaa,15
bbcabcab,13
bbcabcba,10
bbcabcbb,14
bbcabcca,3
bbcabccb,1
bbcabdab,1
bbcabdbb,5
bbcabdca,1
bbcacaaa,59
bbcacaab,56
bbcacaba,6
bbcacabb,10
bbcacacb,1
bbcacbaa,80
bbcacbab,134
bbcacbba,14
bbcacbbb,60
bbcacbcb,3
bbcaccaa,11
bbcaccab,36
bbcaccba,7
bbcaccbb,39
bbcaccca,1
bbcacccb,8
bbcacdaa,1
bbcacdab,6
bbcacdbb,3
bbcacdcb,2
bbcadaaa,6
bbcadaab,144
bbcadaba,2
bbcadabb,17
bbcadacb,3
bbcadbaa,10
bbcadbab,306
bbcadbbb,73
bbcadbcb,12
bbcadcab,38
bbcadcba,2
bbcadcbb,43
bbcadccb,5
bbcaddab,2
bbcaddbb,2
bbcaeaab,87
bbcaeabb,8
bbcaebab,113
bbcaebbb,24
bbcaebcb,2
bbcaecab,16
bbcaecbb,5
bbcaedac,1
bbcaedbb,1
bbcbaaaa,14
bbcbaaab,3
bbcbaaac,4
bbcbaaba,3
bbcbaabc,3
bbcbabaa,25
bbcbabab,6
bbcbabac,11
bbcbabba,7
bbcbabbb,2
bbcbabbc,3
bbcbabca,2
bbcbabcc,1
bbcbacaa,6
bbcbacab,1
bbcbacac,6
bbcbacba,6
bbcbacca,1
bbcbaccb,3
bbcbadaa,1
bbcbadbb,1
bbcbbaaa,24
bbcbbaab,5
bbcbbaac,5
bbcbbaba,6
bbcbbabb,3
bbcbbabc,1
bbcbbaca,1
bbcbbacb,1
bbcbbbaa,31
bbcbbbab,35
bbcbbbac,13
bbcbbbba,7
bbcbbbbb,8
bbcbbbbc,7
bbcbbbca,2
bbcbbbcb,1
bbcbbcaa,7
bbcbbcab,10
bbcbbcac,6
bbcbbcba,2
bbcbbcbb,9
bbcbbcbc,3
bbcbbccb,2
bbcbbccc,3
bbcbbdaa,1
bbcbbdab,2
bbcbbdba,1
bbcbbdbb,1
bbcbcaaa,26
bbcbcaab,57
bbcbcaac,11
bbcbcabb,11
bbcbcabc,5
bbcbcaca,1
bbcbcacb,2
bbcbcbaa,40
bbcbcbab,144
bbcbcbac,38
bbcbcbba,7
bbcbcbbb,63
bbcbcbbc,17
bbcbcbcb,5
bbcbcbcc,1
bbcbccaa,3
bbcbccab,41
bbcbccac,11
bbcbccba,7
bbcbccbb,31
bbcbccbc,7
bbcbccca,1
bbcbcccb,4
bbcbcccc,1
bbcbcdab,2
bbcbcdbb,3
bbcbcdcc,1
bbcbdaaa,7
bbcbdaab,153
bbcbdaac,63
bbcbdabb,18
bbcbdabc,4
bbcbdacb,1
bbcbdbaa,7
bbcbdbab,370
bbcbdbac,122
bbcbdbba,1
bbcbdbbb,80
bbcbdbbc,24
bbcbdbcb,15
bbcbdbcc,3
bbcbdcab,64
bbcbdcac,17
bbcbdcbb,57
bbcbdcbc,17
bbcbdccb,8
bbcbdccc,1
bbcbddab,7
bbcbddbb,3
bbcbddbc,1
bbcbddcb,1
bbcbeaab,160
bbcbeaac,52
bbcbeabb,11
bbcbeabc,3
bbcbeacb,1
bbcbebab,314
bbcbebac,76
bbcbebbb,54
bbcbebbc,19
bbcbebbd,1
bbcbebcb,7
bbcbebcc,2
bbcbecab,28
bbcbecac,11
bbcbecbb,14
bbcbecbc,6
bbcbeccc,2
bbcbedab,3
bbcbedbb,3
bbccaaac,14
bbccaabc,2
bbccaabd,1
bbccaacc,1
bbccabac,38
bbccabad,6
bbccabbc,16
bbccabbd,1
bbccabcc,1
bbccabcd,1
bbccacac,10
bbccacad,2
bbccacbc,13
bbccacbd,2
bbccaccc,2
bbccaccd,1
bbccadbd,1
bbccadcd,2
bbccbaac,17
bbccbaad,7
bbccbabc,4
bbccbabd,3
bbccbbac,47
bbccbbad,33
bbccbbbc,15
bbccbbbd,13
bbccbbcd,4
bbccbcac,7
bbccbcad,9
bbccbcbc,6
bbccbcbd,14
bbccbccc,3
bbccbccd,1
bbccbdad,1
bbccbdbc,1
bbccbdcd,1
bbcccaac,22
bbcccaad,46
bbcccabd,7
bbcccacd,2
bbcccbac,56
bbcccbad,146
bbcccbbc,9
bbcccbbd,52
bbcccbcc,1
bbcccbcd,7
bbccccac,6
bbccccad,39
bbccccbc,14
bbccccbd,49
bbcccccd,8
bbcccdac,1
bbcccdad,4
bbcccdbd,6
bbcccdcd,1
bbccdaac,6
bbccdaad,69
bbccdabd,16
bbccdbac,17
bbccdbad,234
bbccdbbc,2
bbccdbbd,85
bbccdbcc,1
bbccdbcd,6
bbccdcad,54
bbccdcbc,1
bbccdcbd,47
bbccdccd,3
bbccddad,5
bbccddbd,2
bbcceaad,43
bbcceabd,3
bbccebac,1
bbccebad,91
bbccebae,1
bbccebbc,1
bbccebbd,31
bbccebcd,4
bbccecad,12
bbccecae,1
bbccecbd,10
bbcceccd,1
bbccedad,1
bbccedbd,1
bbcdaaac,1
bbcdaaad,11
bbcdaaae,5
bbcdaabd,2
bbcdaabe,1
bbcdabac,2
bbcdabad,23
bbcdabae,4
bbcdabbd,8
bbcdabbe,3
bbcdacad,2
bbcdacbd,4
bbcdacbe,3
bbcdadad,2
bbcdadae,1
bbcdbaad,16
bbcdbaae,7
bbcdbabd,3
bbcdbabe,1
bbcdbbad,35
bbcdbbae,10
bbcdbbbd,9
bbcdbbbe,3
bbcdbbcd,1
bbcdbbce,2
bbcdbcad,4
bbcdbcae,2
bbcdbcbd,2
bbcdbcbe,3
bbcdbccd,1
bbcdbcce,1
bbcdbdae,1
bbcdcaad,50
bbcdcaae,25
bbcdcabd,5
bbcdcabe,4
bbcdcbad,60
bbcdcbae,59
bbcdcbbd,14
bbcdcbbe,28
bbcdcbcd,1
bbcdcbce,1
bbcdccad,5
bbcdccae,12
bbcdccbd,2
bbcdccbe,16
bbcdccce,4
bbcdcdae,2
bbcdcdbe,3
bbcddaad,33
bbcddaae,92
bbcddabd,2
bbcddabe,10
bbcddbad,69
bbcddbae,146
bbcddbbd,17
bbcddbbe,30
bbcddbcd,1
bbcddbce,6
bbcddcad,2
bbcddcae,17
bbcddcbd,4
bbcddcbe,17
bbcddccd,2
bbcddcce,4
bbcdddad,1
bbcdddae,2
bbcdddce,1
bbcdeaad,16
bbcdeaae,112
bbcdeabd,2
bbcdeabe,9
bbcdeace,2
bbcdebad,45
bbcdebae,183
bbcdebbd,18
bbcdebbe,17
bbcdebce,1
bbcdecad,11
bbcdecae,14
bbcdecbd,3
bbcdecbe,6
bbcdedae,2
bbcdedbe,2
bbdaaaaa,2
bbdaabaa,7
bbdaabab,1
bbdaabba,1
bbdaacaa,1
bbdaacba,1
bbdaacbb,1
bbdabaaa,1
bbdabaab,1
bbdababb,1
bbdabbaa,1
bbdabbab,2
bbdabbba,1
bbdabbbb,2
bbdabcaa,1
bbdabcab,1
bbdabdab,1
bbdacaaa,2
bbdacaab,3
bbdacabb,1
bbdacbaa,5
bbdacbab,12
bbdaccbb,2
bbdacccb,1
bbdadaab,8
bbdadabb,1
bbdadbab,10
bbdadbbb,1
bbdadbcb,1
bbdadcbb,2
bbdaeaab,5
bbdaebab,6
bbdaebbb,2
bbdaecbb,1
bbdaedab,1
bbdbaaaa,2
bbdbaaab,1
bbdbabbb,1
bbdbacaa,1
bbdbbaab,2
bbdbbbaa,4
bbdbbbab,2
bbdbbcba,1
bbdbbcbb,2
bbdbcaaa,1
bbdbcaab,6
bbdbcaac,4
bbdbcaba,1
bbdbcabb,1
bbdbcbaa,4
bbdbcbab,20
bbdbcbac,3
bbdbcbbb,3
bbdbcbbc,2
bbdbccab,4
bbdbccbb,4
bbdbcdcb,1
bbdbdaab,17
bbdbdaac,3
bbdbdabb,4
bbdbdbab,35
bbdbdbac,10
bbdbdbbb,9
bbdbdbbc,2
bbdbdbcb,1
bbdbdcab,7
bbdbdcac,1
bbdbdcbb,4
bbdbdccb,1
bbdbddab,1
bbdbeaab,17
bbdbeaac,1
bbdbeabb,1
bbdbeabc,1
bbdbebab,24
bbdbebac,4
bbdbebbb,6
bbdbebbc,4
bbdbebcb,1
bbdbecab,8
bbdbecbb,1
bbdbedac,1
bbdcaaad,1
bbdcabbc,1
bbdcacac,1
bbdcacbc,1
bbdcbaac,1
bbdcbaad,1
bbdcbabc,1
bbdcbbac,1
bbdcbbad,1
bbdcbbbd,1
bbdcbcbd,1
bbdcbccd,1
bbdccaac,1
bbdccaad,1
bbdccabd,1
bbdccbac,3
bbdccbad,5
bbdccbbd,2
bbdcccad,1
bbdcccbd,1
bbdcdaad,4
bbdcdbad,10
bbdcdcad,1
bbdcdcbd,1
bbdceaad,3
bbdcebad,6
bbdcecbd,1
bbddaaad,2
bbddaabd,1
bbddabad,2
bbddabbe,1
bbddadae,1
bbddbcae,1
bbddcaad,2
bbddcbad,3
bbddcbae,5
bbddccbd,1
bbddccbe,2
bbdddaad,3
bbdddaae,9
bbdddabe,1
bbdddbad,2
bbdddbae,6
bbdddbbd,1
bbdddbbe,1
bbdddcae,3
bbddeaad,1
bbddeaae,4
bbddebad,4
bbddebae,9
bbddebbd,2
bbddecae,2
bbddecbd,1
bcaaaaaa,130
bcaaaaab,1
bcaaaaba,38
bcaaaabb,1
bcaaaaca,5
bcaaaacb,1
bcaaabaa,346
bcaaabab,13
bcaaabba,202
bcaaabbb,9
bcaaabca,20
bcaaabcb,4
bcaaacaa,112
bcaaacab,5
bcaaacba,138
bcaaacbb,12
bcaaacca,24
bcaaaccb,4
bcaaadaa,15
bcaaadab,3
bcaaadba,15
bcaaadbb,4
bcaaadca,5
bcaaadcb,1
bcaabaaa,40
bcaabaab,6
bcaababa,8
bcaababb,2
bcaabaca,1
bcaabbaa,139
bcaabbab,36
bcaabbba,67
bcaabbbb,26
bcaabbca,8
bcaabbcb,3
bcaabcaa,37
bcaabcab,11
bcaabcba,38
bcaabcbb,29
bcaabcca,3
bcaabccb,6
bcaabdaa,2
bcaabdba,3
bcaabdbb,7
bcaabdca,1
bcaabdcb,2
bcaacaaa,34
bcaacaab,16
bcaacaba,4
bcaacabb,6
bcaacbaa,69
bcaacbab,78
bcaacbba,27
bcaacbbb,52
bcaacbca,1
bcaacbcb,10
bcaaccaa,14
bcaaccab,20
bcaaccba,14
bcaaccbb,32
bcaaccca,1
bcaacccb,4
bcaacdaa,1
bcaacdab,3
bcaacdbb,7
bcaacdcb,1
bcaadaaa,1
bcaadaab,12
bcaadabb,3
bcaadbaa,3
bcaadbab,28
bcaadbbb,16
bcaadcab,7
bcaadcbb,14
bcaadcca,1
bcaaddcb,2
bcaaebab,4
bcaaebbb,3
bcaaecab,1
bcaaecbb,1
bcabaaaa,3
bcabaaab,3
bcabaaac,17
bcabaabc,2
bcababaa,11
bcababab,6
bcababac,47
bcababba,7
bcababbb,4
bcababbc,30
bcababcc,2
bcabacaa,3
bcabacac,6
bcabacba,1
bcabacbb,3
bcabacbc,11
bcabacca,2
bcabaccc,2
bcabadba,2
bcabadbc,2
bcabadca,1
bcabbaaa,4
bcabbaab,1
bcabbaac,1
bcabbaba,1
bcabbbaa,10
bcabbbab,4
bcabbbac,23
bcabbbba,2
bcabbbbc,8
bcabbbcb,2
bcabbbcc,3
bcabbcaa,1
bcabbcac,5
bcabbcba,1
bcabbcbb,2
bcabbcbc,5
bcabbccb,1
bcabbdaa,1
bcabbdbb,1
bcabcaab,4
bcabcaac,8
bcabcabc,4
bcabcacc,1
bcabcbaa,1
bcabcbab,12
bcabcbac,20
bcabcbbb,5
bcabcbbc,15
bcabcbcb,1
bcabccab,2
bcabccac,5
bcabccba,1
bcabccbb,2
bcabccbc,4
bcabcdac,2
bcabcdba,1
bcabcdbb,1
bcabcdbc,2
bcabdaab,6
bcabdaac,2
bcabdabb,1
bcabdbab,5
bcabdbac,3
bcabdbbb,4
bcabdbcc,1
bcabdcab,3
bcabdcac,3
bcabdcbb,3
bcabdcbc,1
bcabddab,1
bcabeaac,1
bcabebab,4
bcabebac,1
bcabebbc,2
bcabebcb,1
bcabecab,1
bcabecac,1
bcabecbb,1
bcacaaac,56
bcacaaad,3
bcacaabc,20
bcacaabd,2
bcacabac,225
bcacabad,22
bcacabbc,110
bcacabbd,19
bcacabcc,17
bcacabcd,5
bcacacac,59
bcacacad,9
bcacacbc,92
bcacacbd,21
bcacaccc,19
bcacaccd,4
bcacadac,4
bcacadbc,6
bcacadbd,5
bcacadcc,4
bcacadcd,3
bcacbaac,8
bcacbaad,5
bcacbabc,6
bcacbabd,4
bcacbacd,1
bcacbbac,55
bcacbbad,31
bcacbbbc,29
bcacbbbd,24
bcacbbcc,1
bcacbbcd,5
bcacbcac,23
bcacbcad,12
bcacbcbc,16
bcacbcbd,30
bcacbccc,2
bcacbccd,5
bcacbdac,1
bcacbdbd,5
bcacbdcc,1
bcacbdcd,1
bcaccaac,12
bcaccaad,14
bcaccabc,1
bcaccabd,5
bcaccacc,1
bcaccbac,24
bcaccbad,52
bcaccbbc,10
bcaccbbd,49
bcaccbcd,3
bcacccac,6
bcacccad,27
bcacccbc,3
bcacccbd,25
bcaccccc,2
bcaccccd,5
bcaccdad,2
bcaccdbd,2
bcaccdcd,1
bcacdaac,1
bcacdaad,9
bcacdabd,2
bcacdbac,4
bcacdbad,24
bcacdbbc,1
bcacdbbd,9
bcacdbcd,3
bcacdcac,1
bcacdcad,6
bcacdcbd,5
bcacdccd,1
bcacddad,1
bcacddbd,1
bcacddcd,2
bcaceabd,1
bcacebad,1
bcacebbd,3
bcacecad,1
bcacecbd,1
bcacedbd,1
bcadaaac,8
bcadaaad,20
bcadaaae,2
bcadaabc,1
bcadaabd,2
bcadaabe,2
bcadabac,10
bcadabad,59
bcadabae,11
bcadabbc,2
bcadabbd,24
bcadabbe,10
bcadabcd,2
bcadabce,3
bcadacad,15
bcadacae,4
bcadacbd,20
bcadacbe,5
bcadaccd,3
bcadadad,1
bcadadbd,2
bcadadbe,1
bcadadcd,1
bcadadce,1
bcadbaad,16
bcadbaae,1
bcadbabd,4
bcadbabe,2
bcadbbac,2
bcadbbad,22
bcadbbae,7
bcadbbbc,1
bcadbbbd,10
bcadbbbe,4
bcadbbcd,1
bcadbbce,1
bcadbcad,6
bcadbcae,2
bcadbcbd,7
bcadbcbe,6
bcadbdbd,1
bcadbdbe,1
bcadcaad,8
bcadcaae,9
bcadcabd,1
bcadcbad,26
bcadcbae,14
bcadcbbd,6
bcadcbbe,8
bcadccad,5
bcadccae,2
bcadccbd,3
bcadccbe,4
bcadcccd,1
bcadccce,2
bcadcdbd,1
bcaddaad,3
bcaddaae,4
bcaddabe,5
bcaddbad,1
bcaddbae,6
bcaddbbd,2
bcaddbbe,5
bcaddbce,1
bcaddcae,2
bcaddcbd,1
bcaddcbe,1
bcadeaae,5
bcadebad,1
bcadebae,1
bcadecae,1
bcbaaaaa,77
bcbaaaab,3
bcbaaaba,27
bcbaaabb,3
bcbaaaca,4
bcbaaacb,1
bcbaabaa,316
bcbaabab,31
bcbaabba,163
bcbaabbb,21
bcbaabca,15
bcbaabcb,3
bcbaacaa,98
bcbaacab,21
bcbaacba,131
bcbaacbb,24
bcbaacca,24
bcbaaccb,8
bcbaadaa,8
bcbaadab,3
bcbaadba,16
bcbaadbb,2
bcbaadcb,3
bcbabaaa,49
bcbabaab,11
bcbababa,16
bcbababb,5
bcbabaca,3
bcbabbaa,158
bcbabbab,59
bcbabbba,73
bcbabbbb,47
bcbabbca,10
bcbabbcb,11
bcbabcaa,40
bcbabcab,29
bcbabcba,42
bcbabcbb,52
bcbabcca,6
bcbabccb,11
bcbabdaa,2
bcbabdab,3
bcbabdba,5
bcbabdbb,8
bcbabdca,1
bcbabdcb,8
bcbacaaa,42
bcbacaab,59
bcbacaba,10
bcbacabb,21
bcbacacb,2
bcbacbaa,109
bcbacbab,242
bcbacbba,31
bcbacbbb,138
bcbacbca,1
bcbacbcb,17
bcbaccaa,12
bcbaccab,73
bcbaccba,19
bcbaccbb,100
bcbaccca,1
bcbacccb,17
bcbacdaa,2
bcbacdab,10
bcbacdba,3
bcbacdbb,9
bcbacdcb,3
bcbadaaa,3
bcbadaab,54
bcbadabb,10
bcbadacb,1
bcbadbaa,4
bcbadbab,139
bcbadbbb,61
bcbadbcb,4
bcbadcaa,2
bcbadcab,39
bcbadcba,1
bcbadcbb,24
bcbadccb,2
bcbaddab,1
bcbaddbb,6
bcbaeaab,9
bcbaeabb,1
bcbaebab,32
bcbaebbb,10
bcbaecab,7
bcbaecbb,2
bcbaedbb,1
bcbbaaaa,3
bcbbaaab,4
bcbbaaac,16
bcbbaaba,2
bcbbaabc,5
bcbbabaa,25
bcbbabab,4
bcbbabac,35
bcbbabba,10
bcbbabbb,7
bcbbabbc,27
bcbbabcc,1
bcbbacaa,7
bcbbacab,1
bcbbacac,14
bcbbacba,7
bcbbacbb,4
bcbbacbc,13
bcbbaccc,2
bcbbadaa,1
bcbbadab,1
bcbbadac,2
bcbbadba,1
bcbbadbc,3
bcbbbaaa,5
bcbbbaab,2
bcbbbaac,11
bcbbbaba,2
bcbbbabb,2
bcbbbabc,3
bcbbbaca,1
bcbbbbaa,14
bcbbbbab,6
bcbbbbac,29
bcbbbbba,3
bcbbbbbb,8
bcbbbbbc,19
bcbbbbcb,1
bcbbbbcc,2
bcbbbcaa,5
bcbbbcab,5
bcbbbcac,5
bcbbbcba,4
bcbbbcbb,7
bcbbbcbc,13
bcbbbccb,3
bcbbbccc,2
bcbbbdab,3
bcbbbdbb,2
bcbbbdbc,1
bcbbbdca,1
bcbbbdcb,1
bcbbcaaa,5
bcbbcaab,14
bcbbcaac,9
bcbbcabb,5
bcbbcabc,4
bcbbcacc,2
bcbbcbaa,23
bcbbcbab,50
bcbbcbac,58
bcbbcbba,5
bcbbcbbb,23
bcbbcbbc,32
bcbbcbcb,3
bcbbcbcc,1
bcbbccaa,2
bcbbccab,14
bcbbccac,11
bcbbccba,1
bcbbccbb,14
bcbbccbc,15
bcbbcccb,5
bcbbcdab,1
bcbbcdbb,5
bcbbcdbc,1
bcbbcdcb,2
bcbbdaaa,3
bcbbdaab,16
bcbbdaac,17
bcbbdabb,3
bcbbdbab,71
bcbbdbac,31
bcbbdbbb,22
bcbbdbbc,12
bcbbdbcb,3
bcbbdbcc,3
bcbbdcab,11
bcbbdcac,6
bcbbdcbb,15
bcbbdcbc,4
bcbbdccb,5
bcbbdccc,1
bcbbddbc,1
bcbbddcc,1
bcbbeaab,23
bcbbeaac,2
bcbbeabb,2
bcbbeabc,1
bcbbebab,37
bcbbebac,9
bcbbebbb,5
bcbbebbc,1
bcbbecbb,5
bcbbeccb,2
bcbbedbb,1
bcbcaaac,36
bcbcaaad,6
bcbcaabc,6
bcbcaabd,4
bcbcaacc,2
bcbcabac,138
bcbcabad,18
bcbcabbc,102
bcbcabbd,23
bcbcabcc,10
bcbcabcd,3
bcbcacac,62
bcbcacad,21
bcbcacbc,77
bcbcacbd,23
bcbcaccc,19
bcbcaccd,5
bcbcadac,7
bcbcadad,2
bcbcadbc,5
bcbcadbd,3
bcbcadcc,2
bcbcadcd,2
bcbcbaac,24
bcbcbaad,9
bcbcbabc,8
bcbcbabd,7
bcbcbacd,2
bcbcbbac,69
bcbcbbad,70
bcbcbbbc,28
bcbcbbbd,57
bcbcbbcc,4
bcbcbbcd,11
bcbcbcac,18
bcbcbcad,31
bcbcbcbc,20
bcbcbcbd,55
bcbcbccc,7
bcbcbccd,13
bcbcbdac,5
bcbcbdad,7
bcbcbdbc,1
bcbcbdbd,12
bcbcbdcd,5
bcbccaac,16
bcbccaad,45
bcbccabc,3
bcbccabd,9
bcbccacd,1
bcbccbac,27
bcbccbad,196
bcbccbbc,15
bcbccbbd,124
bcbccbcc,5
bcbccbcd,5
bcbcccac,6
bcbcccad,60
bcbcccbc,10
bcbcccbd,84
bcbccccc,1
bcbccccd,17
bcbccdad,11
bcbccdbc,2
bcbccdbd,15
bcbccdcc,2
bcbccdcd,1
bcbcdaac,2
bcbcdaad,27
bcbcdabd,3
bcbcdacd,1
bcbcdbac,2
bcbcdbad,99
bcbcdbbd,32
bcbcdbcd,8
bcbcdcac,1
bcbcdcad,37
bcbcdcbd,31
bcbcdccd,8
bcbcddad,3
bcbcddbd,2
bcbcddcd,1
bcbceaad,5
bcbcebad,13
bcbcebbd,2
bcbcebcd,2
bcbcecad,1
bcbcecbd,6
bcbdaaac,7
bcbdaaad,23
bcbdaaae,5
bcbdaabc,1
bcbdaabe,2
bcbdaacd,1
bcbdabac,6
bcbdabad,48
bcbdabae,13
bcbdabbd,16
bcbdabbe,7
bcbdabcd,3
bcbdabce,1
bcbdacad,8
bcbdacae,4
bcbdacbc,1
bcbdacbd,15
bcbdacbe,10
bcbdaccd,3
bcbdacce,1
bcbdadad,2
bcbdadbd,4
bcbdbaac,3
bcbdbaad,15
bcbdbaae,10
bcbdbabd,4
bcbdbabe,1
bcbdbacd,1
bcbdbbad,35
bcbdbbae,20
bcbdbbbd,18
bcbdbbbe,11
bcbdbbce,1
bcbdbcad,8
bcbdbcae,3
bcbdbcbd,15
bcbdbcbe,6
bcbdbccd,1
bcbdbcce,3
bcbdbdad,2
bcbdbdae,1
bcbdcaad,29
bcbdcaae,26
bcbdcabd,2
bcbdcabe,3
bcbdcacd,1
bcbdcbad,53
bcbdcbae,43
bcbdcbbd,10
bcbdcbbe,10
bcbdcbcd,2
bcbdcbce,2
bcbdccad,3
bcbdccae,13
bcbdccbd,6
bcbdccbe,11
bcbdcccd,1
bcbdccce,1
bcbdcdbd,1
bcbdcdbe,1
bcbddaad,9
bcbddaae,29
bcbddabd,1
bcbddabe,6
bcbddace,1
bcbddbad,8
bcbddbae,33
bcbddbbd,3
bcbddbbe,12
bcbddcad,1
bcbddcae,8
bcbddcbd,2
bcbddcbe,6
bcbdddae,1
bcbdddce,1
bcbdeaad,3
bcbdeaae,31
bcbdeabd,1
bcbdeabe,1
bcbdeace,1
bcbdebad,1
bcbdebae,30
bcbdebbe,2
bcbdebce,1
bcbdecae,2
bcbdecbe,2
bcbdecce,1
bcbdedae,1
bccaaaaa,4
bccaaaba,1
bccaabaa,16
bccaabab,3
bccaabba,6
bccaabbb,1
bccaacaa,2
bccaacab,1
bccaacba,6
bccaacbb,2
bccaadba,1
bccaadbb,1
bccabaaa,8
bccabaab,1
bccababa,1
bccabbaa,6
bccabbab,7
bccabbba,8
bccabbbb,3
bccabbca,1
bccabcaa,1
bccabcab,3
bccabcba,1
bccabcbb,2
bccabccb,3
bccabdaa,1
bccacaaa,5
bccacaab,7
bccacabb,1
bccacbaa,3
bccacbab,37
bccacbbb,17
bccacbcb,4
bccaccaa,1
bccaccab,8
bccaccba,1
bccaccbb,9
bccacccb,3
bccadaab,24
bccadabb,3
bccadacb,1
bccadbaa,2
bccadbab,38
bccadbbb,21
bccadbcb,2
bccadcaa,1
bccadcab,5
bccadcbb,3
bccaeaab,9
bccaeabb,1
bccaebab,16
bccaebac,2
bccaebbb,4
bccaecab,3
bccaecbb,2
bccbaaaa,1
bccbaaab,1
bccbaaac,1
bccbaabc,1
bccbaacb,1
bccbabaa,4
bccbabab,1
bccbabac,3
bccbabba,3
bccbabbb,1
bccbabbc,2
bccbacaa,3
bccbacab,1
bccbacac,1
bccbacba,4
bccbacbb,1
bccbacca,1
bccbbaab,1
bccbbabb,1
bccbbacb,1
bccbbbaa,2
bccbbbab,4
bccbbbac,3
bccbbbba,1
bccbbbcc,1
bccbbcab,1
bccbbcac,1
bccbbcba,1
bccbbcbb,1
bccbbcca,1
bccbbccb,2
bccbbdab,1
bccbcaaa,2
bccbcaab,12
bccbcaac,2
bccbcaba,1
bccbcabb,1
bccbcbaa,1
bccbcbab,31
bccbcbac,8
bccbcbba,1
bccbcbbb,9
bccbcbbc,4
bccbccab,12
bccbccac,4
bccbccba,1
bccbccbb,12
bccbccbc,2
bccbcdab,1
bccbcdbb,1
bccbdaab,19
bccbdaac,9
bccbdabb,1
bccbdabc,1
bccbdbab,63
bccbdbac,16
bccbdbbb,18
bccbdbbc,1
bccbdbcb,2
bccbdbcc,1
bccbdcab,11
bccbdcac,2
bccbdcbb,5
bccbdcbc,1
bccbdccb,4
bccbddac,1
bccbeaab,19
bccbeaac,2
bccbeabb,3
bccbebab,24
bccbebac,5
bccbebbb,11
bccbebbc,7
bccbecab,6
bccbecac,1
bccbecbb,3
bccbecbc,2
bccbeccc,1
bccbedac,1
bccbedbb,1
bcccaaac,3
bcccaaad,1
bcccabac,8
bcccabbc,3
bcccabbd,3
bcccabcc,1
bcccacac,6
bcccacad,1
bcccacbc,4
bcccacbd,3
bcccadac,1
bcccadcd,2
bcccbbac,4
bcccbbad,12
bcccbbbc,3
bcccbbbd,3
bcccbbcd,2
bcccbcac,1
bcccbcad,5
bcccbccd,1
bcccbdac,1
bccccaad,7
bccccabd,3
bccccbac,2
bccccbad,34
bccccbbc,3
bccccbbd,10
bccccbcd,2
bcccccac,2
bcccccad,7
bcccccbd,10
bccccccd,4
bccccdac,1
bccccdad,1
bccccdbd,1
bccccdcd,1
bcccdaac,1
bcccdaad,8
bcccdabd,1
bcccdbac,2
bcccdbad,35
bcccdbbd,17
bcccdbcd,1
bcccdcad,9
bcccdcbd,8
bcccdccd,2
bccceaad,2
bcccebad,7
bcccebbd,1
bcccecad,1
bcccecbd,4
bccdaaad,1
bccdaabd,1
bccdaabe,1
bccdabac,1
bccdabad,1
bccdabae,2
bccdabbd,1
bccdabbe,1
bccdacbd,1
bccdbaad,3
bccdbaae,1
bccdbabd,1
bccdbbad,1
bccdbbae,3
bccdbcad,2
bccdbcbe,2
bccdcaae,2
bccdcabe,1
bccdcbad,4
bccdcbae,7
bccdcbbe,3
bccdccae,1
bccdccbd,1
bccdccbe,3
bccdccce,1
bccdcdbe,1
bccddaad,3
bccddaae,14
bccddabe,3
